name;format;height;width;height_to_width;ncol;aircraft_manufacturer;aircraft_type;view
Alitalia_Airlines_Airbus_A330_200_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal
Japan_Airlines_787-900_1.jpg;jpg;720;960;0.75;3;Other;;Int
Air_China_Airbus_A330-300_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Etihad_Airways_Boeing_777-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777;Int
GOL_Boeing_737-700_0.jpg;jpg;720;960;0.75;3;Boeing;737;Ext_Int
British_Airways_Boeing_747-400_C_2.jpg;jpg;720;720;1.0;3;Boeing;747;Int
Volaris_Airlines_Airbus_A319_1.jpg;jpg;653;960;0.6802083333333333;3;Airbus;A319;Ext
China_Eastern_Boeing_777_300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Singapore_Air_Boeing_787-10_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
Hainan_Airlines_Airbus_A330-300_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Ext_Int
Middle_East_Airlines_Airbus_A330-200_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
LOT_Polish_Airlines_Boeing_787-8_1.jpg;jpg;720;960;0.75;3;Boeing;787;Int
Hainan_Airlines_Boeing_787-8_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Ext_Int
American_Airlines_MD-80_B_new_0.jpg;jpg;720;720;1.0;3;Other;;Int
Delta_Airlines_Airbus_A350_900_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Int
South_African_Airways_Airbus_A330-300_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Qantas_Airways_Airbus_A330-300_4.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Royal_Brunei_Airlines_Boeing_787-8_1.jpg;jpg;574;960;0.5979166666666667;3;Boeing;787;Int
Virgin_Atlantic_Airways_Airbus_A346_2_4.jpg;jpg;720;960;0.75;3;Airbus;A346;Int
SAS_Airlines_Airbus_A340_4.jpg;jpg;720;960;0.75;3;Airbus;A340;Int
Royal_Jordanian_Airbus_A319_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int
Garuda_Indonesia_Boeing_777-300ER_3.jpg;jpg;720;406;1.7733990147783252;3;Boeing;777;Int
Alaska_Airlines_Canadair_CRJ700_3.jpg;jpg;720;718;1.0027855153203342;3;Other;;Ext
Delta_Airlines_Boeing_757-200_75S_3.jpg;jpg;540;960;0.5625;3;Boeing;757;Int
Kenya_Airways_Embraer_E190_3.jpg;jpg;717;960;0.746875;3;Other;;Int
Air_New_Zealand_Boeing_777-300_V2_2.jpg;jpg;720;960;0.75;3;Boeing;777;Int
ANA_Boeing_777-300ER_E_2.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Qantas_Airways_Boeing_789_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;789;Int
American_Airlines_Airbus_A319_4.jpg;jpg;720;720;1.0;3;Airbus;A319;Int
Malaysia_Airlines_Airbus_A330-300_V3_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Lufthansa_CRJ-900_1.jpg;jpg;720;960;0.75;3;Other;;Ext
Saudia_Boeing_787-9_3.jpg;jpg;720;960;0.75;3;Boeing;787;Int
Avianca_Airbus_A330-200_3.jpg;jpg;720;720;1.0;3;Airbus;A330;Int
Alaska_Airlines_Canadair_CRJ700_0.jpg;jpg;720;720;1.0;3;Other;;Ext
Volaris_Airlines_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
American_Airlines_Canadair_CRJ900_C_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Delta_Airlines_Boeing_737-900ER_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
British_Airways_Airbus_A321_D_3.jpg;jpg;720;960;0.75;3;Airbus;A321;Ext_Int
United_Airlines_Boeing_767_300_ER_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Condor_Flugdienst_Boeing_767-300ER_V2_3.jpg;jpg;540;960;0.5625;3;Boeing;767;Int
Swiss_Airlines_Bombardier_CS100_1.jpg;jpg;720;960;0.75;3;Other;;Int
Jet_Airways_Airbus_A330-300_1.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A330;Int
SAS_Airlines_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
Alitalia_Airlines_Airbus_A320_B_new_2.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A320;Int
Lufthansa_Airbus_A340-600_C_1.jpg;jpg;720;960;0.75;3;Airbus;A340;Int
Bangkok_Airways_ATR_72-500_0.jpg;jpg;720;960;0.75;3;Other;;Ext
Thai_Smile_A320_new_1.jpg;jpg;720;720;1.0;3;Other;;Ext
Eva_Airways_Airbus_A330-200_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
IndiGo_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320;Int
Lufthansa_Boeing_747_400_V4_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int
Air_Europa_Airbus_A330-200_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
TAM_Airlines_Airbus_A321_4.jpg;jpg;720;720;1.0;3;Airbus;A321;Int
TAM_Airlines_Airbus_A319_2.jpg;jpg;720;720;1.0;3;Airbus;A319;Int
Ryanair_Boeing_737-800_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
China_Airlines_Boeing_737-800_0.jpg;jpg;720;538;1.3382899628252791;3;Boeing;737;Ext_Int
Thai_Smile_A320_new_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Meal
Hawaiian_Airlines_Airbus_A321neo_1.jpg;jpg;720;960;0.75;3;Airbus;A321;Int
Singapore_Air_Airbus_A330-300_3.jpg;jpg;720;722;0.9972299168975071;3;Airbus;A330;Ext_Int
Korean_Air_Boeing_747-400_C_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int
American_Airlines_Canadair_CRJ70_1.jpg;jpg;720;720;1.0;3;Other;;Int
Asiana_Boeing_777-200_ER_B_1.jpg;jpg;521;960;0.5427083333333333;3;Boeing;777;Ext
Westjet_Boeing_737-700_0.jpg;jpg;720;960;0.75;3;Boeing;737;Ext
American_Airlines_777-300_ER_0.jpg;jpg;720;720;1.0;3;Other;;Int
Qatar_Airways_Boeing_777-300ER_2.jpg;jpg;720;720;1.0;3;Boeing;777;Int
Oman_Air_Boeing_737-800_new_3.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Air_Canada_Boeing_787-8_3.jpg;jpg;364;960;0.37916666666666665;3;Boeing;787;Int
China_Eastern_Boeing_777_300ER_2.jpg;jpg;720;960;0.75;3;Boeing;777;Ext
United_Airlines_Boeing_777-200_6_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777;Int
American_Airlines_Airbus_A330_300_4.jpg;jpg;720;720;1.0;3;Airbus;A330;Int
LOT_Polish_Airlines_Boeing_787-8_0.jpg;jpg;720;960;0.75;3;Boeing;787;Int
China_Airlines_Boeing_747-400_B_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int
Air_Canada_Boeing_777-200LR_77L_v3_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
Malaysia_Airlines_Boeing_737-800-ML_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Ext_Int
Japan_Airlines_Boeing_767-300_ER_V3_0.jpg;jpg;720;960;0.75;3;Boeing;767;Int
Air_France_Airbus_A330-200_International_Long_Haul_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
United_Airlines_Boeing_787-900_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
Iberia_Canadair_CRJ200_4.jpg;jpg;717;960;0.746875;3;Other;;Ext
Saudia_Boeing_787-9_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
Dragonair_Airlines_Airbus_A330-300_B_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Iberia_Canadair_CRJ1000_3.jpg;jpg;540;960;0.5625;3;Other;;Ext
LOT_Polish_Airlines_Boeing_737-400_3.jpg;jpg;640;960;0.6666666666666666;3;Boeing;737;Ext
Qatar_Airways_Airbus_A330-200_C_1.jpg;jpg;540;960;0.5625;3;Airbus;A330;Meal
Korean_Air_Boeing_737-900_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;737;Ext
Jetblue_Airways_Airbus_A321_transcon_3.jpg;jpg;720;720;1.0;3;Airbus;A321;Meal
Avianca_Airbus_A319-100_0.jpg;jpg;720;960;0.75;3;Airbus;A319;Int
Cathay_Pacific_Airways_Boeing_777-300_B_4.jpg;jpg;720;960;0.75;3;Boeing;777;Meal
Volaris_Airlines_Airbus_A319_0.jpg;jpg;540;960;0.5625;3;Airbus;A319;Ext_Int
Austrian_Airlines_Q400_4.jpg;jpg;720;960;0.75;3;Other;;Int
JetBlue_Airways_Embraer_190_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
China_Southern_Airbus_A320_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
Alitalia_Airlines_Airbus_A320_4.jpg;jpg;720;722;0.9972299168975071;3;Airbus;A320;Meal
Virgin_Australia_Boeing_737-800_Business_0.jpg;jpg;720;720;1.0;3;Boeing;737;Meal
KLM_Boeing_747-400_combi_B_0.jpg;jpg;720;960;0.75;3;Boeing;747;Int
Lufthansa_Airbus_A320neo_0.jpg;jpg;720;960;0.75;3;Airbus;A320;Int
United_Airlines_Q200_4.jpg;jpg;601;960;0.6260416666666667;3;Other;;Ext
Saudia_Boeing_777-200_V2_0.jpg;jpg;720;720;1.0;3;Boeing;777;Int
TAP_Portugal_Airbus_A330_V1_0.jpg;jpg;720;407;1.769041769041769;3;Airbus;A330;Int
Virgin_Atlantic_Airways_B747-400_LGW-1_4.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Air_Europa_Boeing_737-800_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
Saudia_Airbus_A320_0.jpg;jpg;720;720;1.0;3;Airbus;A320;Int
Virgin_Atlantic_Airways_B787-900_3.jpg;jpg;720;960;0.75;3;Other;;Int
Avianca_Airbus_A319-100_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int
Singapore_Air_Airbus_A350-900_2.jpg;jpg;720;960;0.75;3;Airbus;A350;Int
Finnair_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
LAN_Airlines_Airbus_A320_V2_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
United_Airlines_Embraer_EMB-170_4.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Wizz_Air_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320;Int
Asiana_Boeing_777-200_ER_D_0.jpg;jpg;720;538;1.3382899628252791;3;Boeing;777;Int
Swiss_Airlines_Embraer_190_1.jpg;jpg;720;960;0.75;3;Other;;Int
Etihad_Airways_Airbus_A330-300_3.jpg;jpg;636;960;0.6625;3;Airbus;A330;Int
Iberia_Airbus_A340-600_V1_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A340;Int
Lufthansa_Airbus_A380_V3_4.jpg;jpg;540;960;0.5625;3;Airbus;A380;Int
United_Airlines_Canadair_CRJ700_D_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
British_Airways_Airbus_A318_2.jpg;jpg;720;720;1.0;3;Airbus;A318;Int
Emirates_Airlines_Airbus_A380_Two_Class_1.jpg;jpg;720;960;0.75;3;Airbus;A380;Int
TAM_Airlines_Airbus_A320_B_2.jpg;jpg;540;960;0.5625;3;Airbus;A320;Int
Delta_Airlines_Airbus_A330_200_3L2_new_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
United_Airlines_Embraer_ERJ-145_B_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext
Japan_Airlines_787-800_B_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Germanwings_Airbus_A320_2.jpg;jpg;720;720;1.0;3;Airbus;A320;Int
Asiana_Boeing_777-200_ER_D_4.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777;Int
American_Airlines_MD-80_B_new_1.jpg;jpg;720;720;1.0;3;Other;;Int
JetBlue_Airways_Embraer_190_3.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Delta_Airlines_Airbus_A320_4.jpg;jpg;720;720;1.0;3;Airbus;A320;Int
United_Airlines_Boeing_777-200_3_New_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Spirit_Airlines_Airbus_A319_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int
Air_Canada_Rouge_A319_Premium_1.jpg;jpg;720;960;0.75;3;Other;;Int
Thai_Airways_Airbus_A330-300_V2_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal
Finnair_Airbus_A350-900_4.jpg;jpg;720;960;0.75;3;Airbus;A350;Ext
Dragonair_Airlines_Airbus_A321-200_0.jpg;jpg;720;960;0.75;3;Airbus;A321;Int
Delta_Airlines_Boeing_757-300_75Y_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757;Int
Japan_Airlines_Boeing_767-300_ER_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Singapore_Air_Boeing_777-300_B_4.jpg;jpg;720;960;0.75;3;Boeing;777;Meal
SAS_Airlines_Airbus_A320_0.jpg;jpg;720;720;1.0;3;Airbus;A320;Ext_Int
Jetblue_Airways_Airbus_A321_transcon_1.jpg;jpg;720;960;0.75;3;Airbus;A321;Int
Etihad_Airways_Airbus_A320_2.jpg;jpg;720;612;1.1764705882352942;3;Airbus;A320;Ext_Int
Germanwings_CRJ-900_2.jpg;jpg;640;960;0.6666666666666666;3;Other;;Ext_Int
Air_Europa_Airbus_A330-200_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
Copa_Airlines_Boeing_737-800_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
UTair_Aviation_Boeing_737-500A_0.jpg;jpg;1425;425;3.3529411764705883;3;Boeing;737;Others
United_Airlines_Canadair_CRJ700_D_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Alaska_Airlines_Boeing_737-900_D_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
Lufthansa_Boeing_747_8_V3_3.jpg;jpg;720;960;0.75;3;Boeing;747;Int
Lufthansa_Airbus_A319-100_NEK_0.jpg;jpg;720;960;0.75;3;Airbus;A319;Ext_Int
Delta_Airlines_Boeing_767-300ER_76L_new_3.jpg;jpg;720;720;1.0;3;Boeing;767;Int
Delta_Airlines_Airbus_A350_900_2.jpg;jpg;720;959;0.7507820646506778;3;Airbus;A350;Int
SAS_Airlines_Canadair_CRJ900_4.jpg;jpg;720;960;0.75;3;Other;;Ext
Westjet_Boeing_737-800_1.jpg;jpg;720;960;0.75;3;Boeing;737;Others
United_Airlines_Bombardier_Q300_0.jpg;jpg;720;720;1.0;3;Other;;Int
Qatar_Airways_Boeing_777-300ER_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
Asiana_Boeing_767-300_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;767;Int
Lufthansa_Airbus_A380_V3_1.jpg;jpg;720;960;0.75;3;Airbus;A380;Meal
Air_Canada_Canadair_CRJ_705_4.jpg;jpg;640;960;0.6666666666666666;3;Other;;Ext
ANA_Boeing_767-300ER_A_1.jpg;jpg;717;960;0.746875;3;Boeing;767;Int
Spirit_Airlines_Airbus_A320_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int
American_Airlines_Airbus_A320_3.jpg;jpg;720;720;1.0;3;Airbus;A320;Int
ANA_Boeing_767-300ER_B_3.jpg;jpg;720;506;1.4229249011857708;3;Boeing;767;Others
Eurowings_Airbus_A320-200_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A320;Int
Ethiopian_Airlines_Boeing_737-800W_0.jpg;jpg;720;720;1.0;3;Boeing;737;Int
Saudia_Airbus_A330-300_V2_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Malaysia_Airlines_Boeing_737-800-ML_1.jpg;jpg;720;960;0.75;3;Boeing;737;Int
British_Airways_Boeing_777-200B_2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
Air_France_Boeing_787-9_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
Virgin_Atlantic_Airways_B747-400_LGW-1_0.jpg;jpg;720;960;0.75;3;Other;;Int
Air_Canada_Beech_1900D_4.jpg;jpg;720;960;0.75;3;Other;;Int
American_Airlines_Canadair_CRJ900_C_3.jpg;jpg;720;960;0.75;3;Other;;Int
American_Airlines_Airbus_A319_3.jpg;jpg;720;720;1.0;3;Airbus;A319;Int
Copa_Airlines_Embraer_190_AR_A_4.jpg;jpg;720;960;0.75;3;Other;;Ext
Delta_Airlines_Boeing_737-900ER_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
Turkish_Airlines_Boeing_737-800_B_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
British_Airways_Airbus_A318_4.jpg;jpg;631;960;0.6572916666666667;3;Airbus;A318;Int
Air_France_Airbus_A318_A_4.jpg;jpg;639;960;0.665625;3;Airbus;A318;Int
EL_AL_Boeing_787-9_1.jpg;jpg;720;960;0.75;3;Boeing;787;Int
United_Airlines_Boeing_737-800_C_0.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Thomson_Airways_Boeing_757-200_0.jpg;jpg;720;960;0.75;3;Boeing;757;Ext_Int
Etihad_Airways_Boeing_787_900_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
Air_Canada_Embraer_190_3.jpg;jpg;720;720;1.0;3;Other;;Int
Saudia_Airbus_A330-300_V2_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Ext_Int
TAP_Portugal_Airbus_A330_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
LOT_Polish_Airlines_Embraer_ERJ-195_1.jpg;jpg;720;960;0.75;3;Other;;Int
Flybe_Embraer_195_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Royal_Brunei_Airlines_Boeing_787-8_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
American_Airlines_Airbus_A330_300_1.jpg;jpg;720;720;1.0;3;Airbus;A330;Int
Swiss_Airlines_A340-300_B_0.jpg;jpg;720;960;0.75;3;Other;;Meal
LOT_Polish_Airlines_Embraer_ERJ-175_0.jpg;jpg;720;720;1.0;3;Other;;Ext
Air_France_Airbus_A318_A_0.jpg;jpg;717;960;0.746875;3;Airbus;A318;Ext
Norwegian_Air_Shuttle_Boeing_737-800_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
Qatar_Airways_Airbus_A330-200_D_0.jpg;jpg;717;960;0.746875;3;Airbus;A330;Int
ANA_Boeing_787-9_V2_0.jpg;jpg;720;958;0.7515657620041754;3;Boeing;787;Int
Virgin_Atlantic_Airways_Airbus_A346_2_2.jpg;jpg;720;960;0.75;3;Airbus;A346;Meal
Azul_Airlines_Embraer_195_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
Delta_Airlines_Boeing_767-300ER_A_1.jpg;jpg;720;960;0.75;3;Boeing;767;Int
American_Airlines_Airbus_A321_V3_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
American_Airlines_CRJ-900_4.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
SAS_Airlines_Boeing_737-600_B_2.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Wizz_Air_Airbus_A320_2.jpg;jpg;720;960;0.75;3;Airbus;A320;Int
Interjet_Sukhoi_Superjet_100_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
SriLankan_Airlines_Airbus_330-300_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
United_Airlines_Boeing_787-900_4.jpg;jpg;720;960;0.75;3;Boeing;787;Int
American_Airlines_Embraer_EMB-190_1.jpg;jpg;720;720;1.0;3;Other;;Int
British_Airways_Boeing_787-9_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Ext_Int
Asiana_Airbus_A330-300_2.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A330;Int
Korean_Air_Boeing_777-300ER_V1_2.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Japan_Airlines_Boeing_767-300ER_V2_3.jpg;jpg;720;960;0.75;3;Boeing;767;Int
American_Airlines_Airbus_A321_new_0.jpg;jpg;720;960;0.75;3;Airbus;A321;Int
South_African_Airways_Airbus_A330-200_4.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Thomas_Cook_Airlines_Airbus_A330-200_0.jpg;jpg;720;406;1.7733990147783252;3;Airbus;A330;Int
Hainan_Airlines_Boeing_787-8_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int
Qantas_Airways_Q400_1.jpg;jpg;640;960;0.6666666666666666;3;Other;;Int
Qatar_Airways_Airbus_A380_2.jpg;jpg;600;960;0.625;3;Airbus;A380;Ext
Lufthansa_Airbus_A340-300_F_new_0.jpg;jpg;720;960;0.75;3;Airbus;A340;Int
American_Airlines_Airbus_A321_new_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
Brussels_Airlines_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320;Ext
United_Airlines_Embraer_EMB-120_2.jpg;jpg;720;720;1.0;3;Other;;Ext
Icelandair_Boeing_767-300ER_3.jpg;jpg;720;960;0.75;3;Boeing;767;Int
Air_Canada_Airbus_A321_C_1.jpg;jpg;720;960;0.75;3;Airbus;A321;Int
Emirates_Airlines_Airbus_A380_B_3.jpg;jpg;720;480;1.5;3;Airbus;A380;Ext
Singapore_Air_Airbus_A380_C_0.jpg;jpg;720;960;0.75;3;Airbus;A380;Ext
British_Airways_Boeing_787-8_4.jpg;jpg;720;960;0.75;3;Boeing;787;Ext_Int
Korean_Air_Airbus_A330-300_4.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Emirates_Airlines_Boeing_777-300ER_3class_private_4.jpg;jpg;720;960;0.75;3;Boeing;777;Int
United_Airlines_Boeing_767_400_ER_0.jpg;jpg;541;960;0.5635416666666667;3;Boeing;767;Int
British_Airways_Boeing_787-9_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Ext_Int
Singapore_Air_Boeing_777-300ER_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int
Oman_Air_Boeing_737-900_0.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Garuda_Indonesia_ATR_72-600_3.jpg;jpg;637;960;0.6635416666666667;3;Other;;Int
Lufthansa_Boeing_747_8_V3_2.jpg;jpg;720;960;0.75;3;Boeing;747;Int
Porter_Airlines_Q400_4.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext_Int
Air_Canada_Dash_83_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int
AeroMexio_Boeing_787-8_2.jpg;jpg;720;404;1.7821782178217822;3;Boeing;787;Ext_Int
AeroMexico_Boeing_737-800_B_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
Air_Canada_Airbus_A320_B_2.jpg;jpg;720;960;0.75;3;Airbus;A320;Int
Japan_Airlines_787-800_4.jpg;jpg;720;960;0.75;3;Other;;Int
Qatar_Airways_Boeing_777-300ER_Qsuite_1.jpg;jpg;720;960;0.75;3;Boeing;777;Meal
Copa_Airlines_Boeing_737-800_C_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int
American_Airlines_Canadair_CRJ70_2.jpg;jpg;720;720;1.0;3;Other;;Int
United_Airlines_Boeing_777-200_2_New_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int
China_Eastern_Airbus_A330-200_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
TAP_Portugal_Airbus_A330_V2_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
British_Airways_Airbus_A319_D_2.jpg;jpg;720;960;0.75;3;Airbus;A319;Int
Iberia_Airbus_A330_300_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
British_Airways_Boeing_747-400_C_0.jpg;jpg;720;720;1.0;3;Boeing;747;Int
Swiss_Airlines_A330_4.jpg;jpg;720;960;0.75;3;Other;;Int
Air_France_Boeing_777-300_E_4.jpg;jpg;717;960;0.746875;3;Boeing;777;Ext
AtlasGlobal_Airbus_A320-200_0.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A320;Int
SAS_Airlines_Airbus_A330_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
United_Airlines_Boeing_767-300_B_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Meal
United_Airlines_Boeing_737-900_A_2.jpg;jpg;720;720;1.0;3;Boeing;737;Int
American_Airlines_Airbus_A321_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int
Brussels_Airlines_Airbus_A330_300_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Singapore_Air_Boeing_777-300_ER_V1_new_0.jpg;jpg;720;960;0.75;3;Boeing;777;Int
Etihad_Airways_Boeing_777-300ER_new_4.jpg;jpg;720;720;1.0;3;Boeing;777;Int
Air_Asia_Airbus_320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Ext_Int
Delta_Airlines_Boeing_757-200_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757;Int
Eva_Airways_Airbus_A330-300_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Int
Saudia_Boeing_777-200_V2_2.jpg;jpg;720;720;1.0;3;Boeing;777;Int
Asiana_Boeing_777-200_ER_D_2.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777;Int
Garuda_Indonesia_Boeing_737-800NG_0.jpg;jpg;720;720;1.0;3;Boeing;737;Int
Swiss_Airlines_A321_2.jpg;jpg;720;538;1.3382899628252791;3;Other;;Int
LAN_Airlines_Boeing_767-300_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Korean_Air_Boeing_777-200ER_A_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Ext
Air_France_CRJ-1000_2.jpg;jpg;720;720;1.0;3;Other;;Meal
Oman_Air_Boeing_737-900_1.jpg;jpg;720;960;0.75;3;Boeing;737;Int
AeroMexio_Boeing_787-8_1.jpg;jpg;539;960;0.5614583333333333;3;Boeing;787;Ext_Int
Asiana_Boeing_747-400_full_3.jpg;jpg;720;960;0.75;3;Boeing;747;Int
Saudia_Boeing_777-300_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int
China_Eastern_Airbus_A330-200_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int
United_Airlines_Boeing_737_MAX_9_2.jpg;jpg;720;960;0.75;3;Boeing;737;Int
Air_Canada_Rouge_Boeing_767-300ER_new_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int
Air_France_Airbus_A321_Europe_3.jpg;jpg;720;720;1.0;3;Airbus;A321;Int
Japan_Airlines_787-800_1.jpg;jpg;720;692;1.0404624277456649;3;Other;;Int
Alitalia_Airlines_Airbus_A321_B_new_1.jpg;jpg;720;720;1.0;3;Airbus;A321;Int
Kenya_Airways_Embraer_E190_0.jpg;jpg;720;720;1.0;3;Other;;Int
LAN_Airlines_Boeing_787-900_2.jpg;jpg;720;960;0.75;3;Boeing;787;Meal
