name;format;height;width;height_to_width;ncol;aircraft_manufacturer;aircraft_type
Virgin_Atlantic_Airways_Airbus_A346_2_4.jpg;jpg;720;960;0.75;3;Airbus;A346
SAS_Airlines_Airbus_A340_4.jpg;jpg;720;960;0.75;3;Airbus;A340
Royal_Jordanian_Airbus_A319_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319
Garuda_Indonesia_Boeing_777-300ER_3.jpg;jpg;720;406;1.7733990147783252;3;Boeing;777
Alaska_Airlines_Canadair_CRJ700_3.jpg;jpg;720;718;1.0027855153203342;3;Other;
Delta_Airlines_Boeing_757-200_75S_3.jpg;jpg;540;960;0.5625;3;Boeing;757
Kenya_Airways_Embraer_E190_3.jpg;jpg;717;960;0.746875;3;Other;
Air_New_Zealand_Boeing_777-300_V2_2.jpg;jpg;720;960;0.75;3;Boeing;777
ANA_Boeing_777-300ER_E_2.jpg;jpg;720;960;0.75;3;Boeing;777
Qantas_Airways_Boeing_789_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;789
American_Airlines_Airbus_A319_4.jpg;jpg;720;720;1.0;3;Airbus;A319
Malaysia_Airlines_Airbus_A330-300_V3_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
Lufthansa_CRJ-900_1.jpg;jpg;720;960;0.75;3;Other;
Saudia_Boeing_787-9_3.jpg;jpg;720;960;0.75;3;Boeing;787
Avianca_Airbus_A330-200_3.jpg;jpg;720;720;1.0;3;Airbus;A330
Alaska_Airlines_Canadair_CRJ700_0.jpg;jpg;720;720;1.0;3;Other;
Volaris_Airlines_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321
American_Airlines_Canadair_CRJ900_C_1.jpg;jpg;720;540;1.3333333333333333;3;Other;
Delta_Airlines_Boeing_737-900ER_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
British_Airways_Airbus_A321_D_3.jpg;jpg;720;960;0.75;3;Airbus;A321
United_Airlines_Boeing_767_300_ER_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767
Condor_Flugdienst_Boeing_767-300ER_V2_3.jpg;jpg;540;960;0.5625;3;Boeing;767
Swiss_Airlines_Bombardier_CS100_1.jpg;jpg;720;960;0.75;3;Other;
Jet_Airways_Airbus_A330-300_1.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A330
SAS_Airlines_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321
Alitalia_Airlines_Airbus_A320_B_new_2.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A320
Lufthansa_Airbus_A340-600_C_1.jpg;jpg;720;960;0.75;3;Airbus;A340
Bangkok_Airways_ATR_72-500_0.jpg;jpg;720;960;0.75;3;Other;
Thai_Smile_A320_new_1.jpg;jpg;720;720;1.0;3;Other;
Eva_Airways_Airbus_A330-200_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
IndiGo_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320
Lufthansa_Boeing_747_400_V4_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747
Air_Europa_Airbus_A330-200_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
TAM_Airlines_Airbus_A321_4.jpg;jpg;720;720;1.0;3;Airbus;A321
TAM_Airlines_Airbus_A319_2.jpg;jpg;720;720;1.0;3;Airbus;A319
Ryanair_Boeing_737-800_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
China_Airlines_Boeing_737-800_0.jpg;jpg;720;538;1.338289962825279;3;Boeing;737
Thai_Smile_A320_new_0.jpg;jpg;720;540;1.3333333333333333;3;Other;
Hawaiian_Airlines_Airbus_A321neo_1.jpg;jpg;720;960;0.75;3;Airbus;A321
Singapore_Air_Airbus_A330-300_3.jpg;jpg;720;722;0.997229916897507;3;Airbus;A330
Korean_Air_Boeing_747-400_C_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747
American_Airlines_Canadair_CRJ70_1.jpg;jpg;720;720;1.0;3;Other;
Asiana_Boeing_777-200_ER_B_1.jpg;jpg;521;960;0.5427083333333333;3;Boeing;777
Westjet_Boeing_737-700_0.jpg;jpg;720;960;0.75;3;Boeing;737
American_Airlines_777-300_ER_0.jpg;jpg;720;720;1.0;3;Other;
Qatar_Airways_Boeing_777-300ER_2.jpg;jpg;720;720;1.0;3;Boeing;777
Oman_Air_Boeing_737-800_new_3.jpg;jpg;720;960;0.75;3;Boeing;737
Air_Canada_Boeing_787-8_3.jpg;jpg;364;960;0.37916666666666665;3;Boeing;787
China_Eastern_Boeing_777_300ER_2.jpg;jpg;720;960;0.75;3;Boeing;777
United_Airlines_Boeing_777-200_6_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777
American_Airlines_Airbus_A330_300_4.jpg;jpg;720;720;1.0;3;Airbus;A330
LOT_Polish_Airlines_Boeing_787-8_0.jpg;jpg;720;960;0.75;3;Boeing;787
China_Airlines_Boeing_747-400_B_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747
Air_Canada_Boeing_777-200LR_77L_v3_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777
Malaysia_Airlines_Boeing_737-800-ML_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
Japan_Airlines_Boeing_767-300_ER_V3_0.jpg;jpg;720;960;0.75;3;Boeing;767
Air_France_Airbus_A330-200_International_Long_Haul_0.jpg;jpg;720;960;0.75;3;Airbus;A330
United_Airlines_Boeing_787-900_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
Iberia_Canadair_CRJ200_4.jpg;jpg;717;960;0.746875;3;Other;
Saudia_Boeing_787-9_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
Dragonair_Airlines_Airbus_A330-300_B_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
Iberia_Canadair_CRJ1000_3.jpg;jpg;540;960;0.5625;3;Other;
LOT_Polish_Airlines_Boeing_737-400_3.jpg;jpg;640;960;0.6666666666666666;3;Boeing;737
Qatar_Airways_Airbus_A330-200_C_1.jpg;jpg;540;960;0.5625;3;Airbus;A330
Korean_Air_Boeing_737-900_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;737
Jetblue_Airways_Airbus_A321_transcon_3.jpg;jpg;720;720;1.0;3;Airbus;A321
Avianca_Airbus_A319-100_0.jpg;jpg;720;960;0.75;3;Airbus;A319
Cathay_Pacific_Airways_Boeing_777-300_B_4.jpg;jpg;720;960;0.75;3;Boeing;777
Volaris_Airlines_Airbus_A319_0.jpg;jpg;540;960;0.5625;3;Airbus;A319
Austrian_Airlines_Q400_4.jpg;jpg;720;960;0.75;3;Other;
JetBlue_Airways_Embraer_190_2.jpg;jpg;720;540;1.3333333333333333;3;Other;
China_Southern_Airbus_A320_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320
Alitalia_Airlines_Airbus_A320_4.jpg;jpg;720;722;0.997229916897507;3;Airbus;A320
Virgin_Australia_Boeing_737-800_Business_0.jpg;jpg;720;720;1.0;3;Boeing;737
KLM_Boeing_747-400_combi_B_0.jpg;jpg;720;960;0.75;3;Boeing;747
Lufthansa_Airbus_A320neo_0.jpg;jpg;720;960;0.75;3;Airbus;A320
United_Airlines_Q200_4.jpg;jpg;601;960;0.6260416666666667;3;Other;
Saudia_Boeing_777-200_V2_0.jpg;jpg;720;720;1.0;3;Boeing;777
TAP_Portugal_Airbus_A330_V1_0.jpg;jpg;720;407;1.769041769041769;3;Airbus;A330
Virgin_Atlantic_Airways_B747-400_LGW-1_4.jpg;jpg;720;540;1.3333333333333333;3;Other;
Air_Europa_Boeing_737-800_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
Saudia_Airbus_A320_0.jpg;jpg;720;720;1.0;3;Airbus;A320
Virgin_Atlantic_Airways_B787-900_3.jpg;jpg;720;960;0.75;3;Other;
Avianca_Airbus_A319-100_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319
Singapore_Air_Airbus_A350-900_2.jpg;jpg;720;960;0.75;3;Airbus;A350
Finnair_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320
LAN_Airlines_Airbus_A320_V2_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320
United_Airlines_Embraer_EMB-170_4.jpg;jpg;720;540;1.3333333333333333;3;Other;
Wizz_Air_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320
Asiana_Boeing_777-200_ER_D_0.jpg;jpg;720;538;1.338289962825279;3;Boeing;777
Swiss_Airlines_Embraer_190_1.jpg;jpg;720;960;0.75;3;Other;
Etihad_Airways_Airbus_A330-300_3.jpg;jpg;636;960;0.6625;3;Airbus;A330
Iberia_Airbus_A340-600_V1_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A340
Lufthansa_Airbus_A380_V3_4.jpg;jpg;540;960;0.5625;3;Airbus;A380
United_Airlines_Canadair_CRJ700_D_1.jpg;jpg;720;540;1.3333333333333333;3;Other;
British_Airways_Airbus_A318_2.jpg;jpg;720;720;1.0;3;Airbus;A318
Emirates_Airlines_Airbus_A380_Two_Class_1.jpg;jpg;720;960;0.75;3;Airbus;A380
TAM_Airlines_Airbus_A320_B_2.jpg;jpg;540;960;0.5625;3;Airbus;A320
Delta_Airlines_Airbus_A330_200_3L2_new_1.jpg;jpg;720;960;0.75;3;Airbus;A330
United_Airlines_Embraer_ERJ-145_B_2.jpg;jpg;720;540;1.3333333333333333;3;Other;
Japan_Airlines_787-800_B_1.jpg;jpg;720;540;1.3333333333333333;3;Other;
Germanwings_Airbus_A320_2.jpg;jpg;720;720;1.0;3;Airbus;A320
Asiana_Boeing_777-200_ER_D_4.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777
American_Airlines_MD-80_B_new_1.jpg;jpg;720;720;1.0;3;Other;
JetBlue_Airways_Embraer_190_3.jpg;jpg;720;540;1.3333333333333333;3;Other;
Delta_Airlines_Airbus_A320_4.jpg;jpg;720;720;1.0;3;Airbus;A320
United_Airlines_Boeing_777-200_3_New_1.jpg;jpg;720;960;0.75;3;Boeing;777
Spirit_Airlines_Airbus_A319_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319
Air_Canada_Rouge_A319_Premium_1.jpg;jpg;720;960;0.75;3;Other;
Thai_Airways_Airbus_A330-300_V2_2.jpg;jpg;720;960;0.75;3;Airbus;A330
Finnair_Airbus_A350-900_4.jpg;jpg;720;960;0.75;3;Airbus;A350
Dragonair_Airlines_Airbus_A321-200_0.jpg;jpg;720;960;0.75;3;Airbus;A321
Delta_Airlines_Boeing_757-300_75Y_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757
Japan_Airlines_Boeing_767-300_ER_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767
Singapore_Air_Boeing_777-300_B_4.jpg;jpg;720;960;0.75;3;Boeing;777
SAS_Airlines_Airbus_A320_0.jpg;jpg;720;720;1.0;3;Airbus;A320
Jetblue_Airways_Airbus_A321_transcon_1.jpg;jpg;720;960;0.75;3;Airbus;A321
Etihad_Airways_Airbus_A320_2.jpg;jpg;720;612;1.1764705882352942;3;Airbus;A320
Germanwings_CRJ-900_2.jpg;jpg;640;960;0.6666666666666666;3;Other;
Air_Europa_Airbus_A330-200_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
Copa_Airlines_Boeing_737-800_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
UTair_Aviation_Boeing_737-500A_0.jpg;jpg;1425;425;3.3529411764705883;3;Boeing;737
United_Airlines_Canadair_CRJ700_D_0.jpg;jpg;720;540;1.3333333333333333;3;Other;
Alaska_Airlines_Boeing_737-900_D_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
Lufthansa_Boeing_747_8_V3_3.jpg;jpg;720;960;0.75;3;Boeing;747
Lufthansa_Airbus_A319-100_NEK_0.jpg;jpg;720;960;0.75;3;Airbus;A319
Delta_Airlines_Boeing_767-300ER_76L_new_3.jpg;jpg;720;720;1.0;3;Boeing;767
Delta_Airlines_Airbus_A350_900_2.jpg;jpg;720;959;0.7507820646506778;3;Airbus;A350
SAS_Airlines_Canadair_CRJ900_4.jpg;jpg;720;960;0.75;3;Other;
Westjet_Boeing_737-800_1.jpg;jpg;720;960;0.75;3;Boeing;737
United_Airlines_Bombardier_Q300_0.jpg;jpg;720;720;1.0;3;Other;
Qatar_Airways_Boeing_777-300ER_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777
Asiana_Boeing_767-300_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;767
Lufthansa_Airbus_A380_V3_1.jpg;jpg;720;960;0.75;3;Airbus;A380
Air_Canada_Canadair_CRJ_705_4.jpg;jpg;640;960;0.6666666666666666;3;Other;
ANA_Boeing_767-300ER_A_1.jpg;jpg;717;960;0.746875;3;Boeing;767
Spirit_Airlines_Airbus_A320_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320
American_Airlines_Airbus_A320_3.jpg;jpg;720;720;1.0;3;Airbus;A320
ANA_Boeing_767-300ER_B_3.jpg;jpg;720;506;1.4229249011857708;3;Boeing;767
Eurowings_Airbus_A320-200_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A320
Ethiopian_Airlines_Boeing_737-800W_0.jpg;jpg;720;720;1.0;3;Boeing;737
Saudia_Airbus_A330-300_V2_1.jpg;jpg;720;960;0.75;3;Airbus;A330
Malaysia_Airlines_Boeing_737-800-ML_1.jpg;jpg;720;960;0.75;3;Boeing;737
British_Airways_Boeing_777-200B_2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777
Air_France_Boeing_787-9_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
Virgin_Atlantic_Airways_B747-400_LGW-1_0.jpg;jpg;720;960;0.75;3;Other;
Air_Canada_Beech_1900D_4.jpg;jpg;720;960;0.75;3;Other;
American_Airlines_Canadair_CRJ900_C_3.jpg;jpg;720;960;0.75;3;Other;
American_Airlines_Airbus_A319_3.jpg;jpg;720;720;1.0;3;Airbus;A319
Copa_Airlines_Embraer_190_AR_A_4.jpg;jpg;720;960;0.75;3;Other;
Delta_Airlines_Boeing_737-900ER_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
Turkish_Airlines_Boeing_737-800_B_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
British_Airways_Airbus_A318_4.jpg;jpg;631;960;0.6572916666666667;3;Airbus;A318
Air_France_Airbus_A318_A_4.jpg;jpg;639;960;0.665625;3;Airbus;A318
EL_AL_Boeing_787-9_1.jpg;jpg;720;960;0.75;3;Boeing;787
United_Airlines_Boeing_737-800_C_0.jpg;jpg;720;960;0.75;3;Boeing;737
Thomson_Airways_Boeing_757-200_0.jpg;jpg;720;960;0.75;3;Boeing;757
Etihad_Airways_Boeing_787_900_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
Air_Canada_Embraer_190_3.jpg;jpg;720;720;1.0;3;Other;
Saudia_Airbus_A330-300_V2_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
TAP_Portugal_Airbus_A330_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
LOT_Polish_Airlines_Embraer_ERJ-195_1.jpg;jpg;720;960;0.75;3;Other;
Flybe_Embraer_195_2.jpg;jpg;720;540;1.3333333333333333;3;Other;
Royal_Brunei_Airlines_Boeing_787-8_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
American_Airlines_Airbus_A330_300_1.jpg;jpg;720;720;1.0;3;Airbus;A330
Swiss_Airlines_A340-300_B_0.jpg;jpg;720;960;0.75;3;Other;
LOT_Polish_Airlines_Embraer_ERJ-175_0.jpg;jpg;720;720;1.0;3;Other;
Air_France_Airbus_A318_A_0.jpg;jpg;717;960;0.746875;3;Airbus;A318
Norwegian_Air_Shuttle_Boeing_737-800_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
Qatar_Airways_Airbus_A330-200_D_0.jpg;jpg;717;960;0.746875;3;Airbus;A330
ANA_Boeing_787-9_V2_0.jpg;jpg;720;958;0.7515657620041754;3;Boeing;787
Virgin_Atlantic_Airways_Airbus_A346_2_2.jpg;jpg;720;960;0.75;3;Airbus;A346
Azul_Airlines_Embraer_195_0.jpg;jpg;720;540;1.3333333333333333;3;Other;
Delta_Airlines_Boeing_767-300ER_A_1.jpg;jpg;720;960;0.75;3;Boeing;767
American_Airlines_Airbus_A321_V3_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321
American_Airlines_CRJ-900_4.jpg;jpg;720;540;1.3333333333333333;3;Other;
SAS_Airlines_Boeing_737-600_B_2.jpg;jpg;720;960;0.75;3;Boeing;737
Wizz_Air_Airbus_A320_2.jpg;jpg;720;960;0.75;3;Airbus;A320
Interjet_Sukhoi_Superjet_100_0.jpg;jpg;720;540;1.3333333333333333;3;Other;
SriLankan_Airlines_Airbus_330-300_1.jpg;jpg;720;960;0.75;3;Airbus;A330
United_Airlines_Boeing_787-900_4.jpg;jpg;720;960;0.75;3;Boeing;787
American_Airlines_Embraer_EMB-190_1.jpg;jpg;720;720;1.0;3;Other;
British_Airways_Boeing_787-9_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
Asiana_Airbus_A330-300_2.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A330
Korean_Air_Boeing_777-300ER_V1_2.jpg;jpg;720;960;0.75;3;Boeing;777
Japan_Airlines_Boeing_767-300ER_V2_3.jpg;jpg;720;960;0.75;3;Boeing;767
American_Airlines_Airbus_A321_new_0.jpg;jpg;720;960;0.75;3;Airbus;A321
South_African_Airways_Airbus_A330-200_4.jpg;jpg;720;960;0.75;3;Airbus;A330
Thomas_Cook_Airlines_Airbus_A330-200_0.jpg;jpg;720;406;1.7733990147783252;3;Airbus;A330
Hainan_Airlines_Boeing_787-8_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
Qantas_Airways_Q400_1.jpg;jpg;640;960;0.6666666666666666;3;Other;
Qatar_Airways_Airbus_A380_2.jpg;jpg;600;960;0.625;3;Airbus;A380
Lufthansa_Airbus_A340-300_F_new_0.jpg;jpg;720;960;0.75;3;Airbus;A340
American_Airlines_Airbus_A321_new_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321
Brussels_Airlines_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320
United_Airlines_Embraer_EMB-120_2.jpg;jpg;720;720;1.0;3;Other;
Icelandair_Boeing_767-300ER_3.jpg;jpg;720;960;0.75;3;Boeing;767
Air_Canada_Airbus_A321_C_1.jpg;jpg;720;960;0.75;3;Airbus;A321
Emirates_Airlines_Airbus_A380_B_3.jpg;jpg;720;480;1.5;3;Airbus;A380
Singapore_Air_Airbus_A380_C_0.jpg;jpg;720;960;0.75;3;Airbus;A380
British_Airways_Boeing_787-8_4.jpg;jpg;720;960;0.75;3;Boeing;787
Korean_Air_Airbus_A330-300_4.jpg;jpg;720;960;0.75;3;Airbus;A330
Emirates_Airlines_Boeing_777-300ER_3class_private_4.jpg;jpg;720;960;0.75;3;Boeing;777
United_Airlines_Boeing_767_400_ER_0.jpg;jpg;541;960;0.5635416666666667;3;Boeing;767
British_Airways_Boeing_787-9_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
Singapore_Air_Boeing_777-300ER_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777
Oman_Air_Boeing_737-900_0.jpg;jpg;720;960;0.75;3;Boeing;737
Garuda_Indonesia_ATR_72-600_3.jpg;jpg;637;960;0.6635416666666667;3;Other;
Lufthansa_Boeing_747_8_V3_2.jpg;jpg;720;960;0.75;3;Boeing;747
Porter_Airlines_Q400_4.jpg;jpg;720;540;1.3333333333333333;3;Other;
Air_Canada_Dash_83_0.jpg;jpg;720;540;1.3333333333333333;3;Other;
AeroMexio_Boeing_787-8_2.jpg;jpg;720;404;1.7821782178217822;3;Boeing;787
AeroMexico_Boeing_737-800_B_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
Air_Canada_Airbus_A320_B_2.jpg;jpg;720;960;0.75;3;Airbus;A320
Japan_Airlines_787-800_4.jpg;jpg;720;960;0.75;3;Other;
Qatar_Airways_Boeing_777-300ER_Qsuite_1.jpg;jpg;720;960;0.75;3;Boeing;777
Copa_Airlines_Boeing_737-800_C_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
American_Airlines_Canadair_CRJ70_2.jpg;jpg;720;720;1.0;3;Other;
United_Airlines_Boeing_777-200_2_New_1.jpg;jpg;720;960;0.75;3;Boeing;777
China_Eastern_Airbus_A330-200_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
TAP_Portugal_Airbus_A330_V2_0.jpg;jpg;720;960;0.75;3;Airbus;A330
British_Airways_Airbus_A319_D_2.jpg;jpg;720;960;0.75;3;Airbus;A319
Iberia_Airbus_A330_300_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
British_Airways_Boeing_747-400_C_0.jpg;jpg;720;720;1.0;3;Boeing;747
Swiss_Airlines_A330_4.jpg;jpg;720;960;0.75;3;Other;
Air_France_Boeing_777-300_E_4.jpg;jpg;717;960;0.746875;3;Boeing;777
AtlasGlobal_Airbus_A320-200_0.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A320
SAS_Airlines_Airbus_A330_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
United_Airlines_Boeing_767-300_B_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767
United_Airlines_Boeing_737-900_A_2.jpg;jpg;720;720;1.0;3;Boeing;737
American_Airlines_Airbus_A321_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321
Brussels_Airlines_Airbus_A330_300_2.jpg;jpg;720;960;0.75;3;Airbus;A330
Singapore_Air_Boeing_777-300_ER_V1_new_0.jpg;jpg;720;960;0.75;3;Boeing;777
Etihad_Airways_Boeing_777-300ER_new_4.jpg;jpg;720;720;1.0;3;Boeing;777
Air_Asia_Airbus_320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320
Delta_Airlines_Boeing_757-200_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757
Eva_Airways_Airbus_A330-300_0.jpg;jpg;720;960;0.75;3;Airbus;A330
Saudia_Boeing_777-200_V2_2.jpg;jpg;720;720;1.0;3;Boeing;777
Asiana_Boeing_777-200_ER_D_2.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777
Garuda_Indonesia_Boeing_737-800NG_0.jpg;jpg;720;720;1.0;3;Boeing;737
Swiss_Airlines_A321_2.jpg;jpg;720;538;1.338289962825279;3;Other;
LAN_Airlines_Boeing_767-300_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767
Korean_Air_Boeing_777-200ER_A_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777
Air_France_CRJ-1000_2.jpg;jpg;720;720;1.0;3;Other;
Oman_Air_Boeing_737-900_1.jpg;jpg;720;960;0.75;3;Boeing;737
AeroMexio_Boeing_787-8_1.jpg;jpg;539;960;0.5614583333333333;3;Boeing;787
Asiana_Boeing_747-400_full_3.jpg;jpg;720;960;0.75;3;Boeing;747
Saudia_Boeing_777-300_1.jpg;jpg;720;960;0.75;3;Boeing;777
China_Eastern_Airbus_A330-200_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
United_Airlines_Boeing_737_MAX_9_2.jpg;jpg;720;960;0.75;3;Boeing;737
Air_Canada_Rouge_Boeing_767-300ER_new_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767
Air_France_Airbus_A321_Europe_3.jpg;jpg;720;720;1.0;3;Airbus;A321
Japan_Airlines_787-800_1.jpg;jpg;720;692;1.0404624277456647;3;Other;
Alitalia_Airlines_Airbus_A321_B_new_1.jpg;jpg;720;720;1.0;3;Airbus;A321
Kenya_Airways_Embraer_E190_0.jpg;jpg;720;720;1.0;3;Other;
LAN_Airlines_Boeing_787-900_2.jpg;jpg;720;960;0.75;3;Boeing;787
Aegean_Airlines_Airbus_A320-200_3.jpg;jpg;720;960;0.75;3;Airbus;A320
AeroMexico_Boeing_787-9_0.jpg;jpg;720;960;0.75;3;Boeing;787
American_Airlines_Embraer_ERJ-145_2.jpg;jpg;720;720;1.0;3;Other;
Emirates_Airlines_Airbus_A380_0.jpg;jpg;720;960;0.75;3;Airbus;A380
Air_India_Boeing_777-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777
Air_Tahiti_Nui_Airbus_A340-300_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A340
TAM_Airlines_Boeing_777-300_V3_4.jpg;jpg;720;960;0.75;3;Boeing;777
China_Southern_Airbus_A320_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320
AeroMexico_Boeing_737-700_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
Korean_Air_Boeing_777-300ER_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777
Turkish_Airlines_Boeing_737-800_B_3.jpg;jpg;720;960;0.75;3;Boeing;737
Egyptair_Embraer_E170A_0.jpg;jpg;720;720;1.0;3;Other;
China_Southern_Boeing_787_0.jpg;jpg;720;720;1.0;3;Boeing;787
TAM_Airlines_Boeing_777-300_V3_0.jpg;jpg;720;405;1.7777777777777777;3;Boeing;777
Thomson_Airways_Boeing_767-300ER_V4_0.jpg;jpg;720;718;1.0027855153203342;3;Boeing;767
Thomson_Airways_Boeing_737-800_0.jpg;jpg;720;741;0.97165991902834;3;Boeing;737
Cathay_Pacific_Airways_Boeing_777-200_B_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777
Alaska_Airlines_Q400_3.jpg;jpg;708;960;0.7375;3;Other;
Delta_Airlines_Boeing_757-200_75G_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757
Scoot_Airlines_Boeing_787-900_3.jpg;jpg;720;960;0.75;3;Boeing;787
Scoot_Airlines_Boeing_787-900_1.jpg;jpg;720;960;0.75;3;Boeing;787
Thai_Airways_Airbus_A380_new_2.jpg;jpg;720;722;0.997229916897507;3;Airbus;A380
United_Airlines_UA_Boeing_787-10_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
Singapore_Air_Boeing_777-200_ER_new_4.jpg;jpg;720;960;0.75;3;Boeing;777
Hong_Kong_Airlines_A330-300_V1_2.jpg;jpg;720;720;1.0;3;Other;
ANA_Boeing_787-900_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787
KLM_Airbus_A330-300_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330
Air_Europa_Boeing_737-800_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737
Delta_Airlines_Boeing_767-300ER_76L_new_4.jpg;jpg;720;720;1.0;3;Boeing;767
Malaysia_Airlines_Airbus_A330-300_V2_2.jpg;jpg;720;960;0.75;3;Airbus;A330
United_Airlines_Embraer_EMB-120_0.jpg;jpg;720;720;1.0;3;Other;
Copa_Airlines_Embraer_190_AR_A_0.jpg;jpg;720;540;1.3333333333333333;3;Other;
Avianca_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321
Lufthansa_Airbus_A330-300_D_0.jpg;jpg;720;960;0.75;3;Airbus;A330
British_Airways_Boeing_777-200B_2_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777
Hawaiian_Airlines_ATR_42-500_0.jpg;jpg;720;960;0.75;3;Other;
Finnair_Airbus_A330-300_V2_1.jpg;jpg;720;960;0.75;3;Airbus;A330
Flybe_Embraer_195_1.jpg;jpg;720;540;1.3333333333333333;3;Other;
Singapore_Air_Airbus_A350-900_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350
