;name;format;height;width;height_to_width;ncol;aircraft_manufacturer;aircraft_type;view;Person
552;Air_New_Zealand_Q300_3.jpg;jpg;720;960;0.75;3;Other;;Ext_Int;no
553;Virgin_Australia_Boeing_737-800_Business_3.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
554;Japan_Airlines_Boeing_767-300_V2_1.jpg;jpg;720;960;0.75;3;Boeing;767;Int;no
555;Viva_Aerobus_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
556;Spirit_Airlines_Airbus_A321_V2_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
557;Aerolineas_Argentinas_Boeing_737-700_2.jpg;jpg;570;960;0.59375;3;Boeing;737;Ext;no
558;Korean_Air_Boeing_777-200ER_A_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
559;Avianca_Airbus_A330-200_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
560;United_Airlines_Boeing_787-800_4.jpg;jpg;720;960;0.75;3;Boeing;787;Int;no
561;Air_India_Airbus_A319_V1_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int;no
562;Air_Canada_Rouge_Boeing_767-300ER_new_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
563;Korean_Air_Airbus_380-800_V2_0.jpg;jpg;720;720;1.0;3;Airbus;A380;Int;no
564;SAS_Airlines_Boeing_737-600_B_4.jpg;jpg;720;960;0.75;3;Boeing;737;Ext;no
565;ANA_Boeing_767-300ER_B_4.jpg;jpg;633;960;0.659375;3;Boeing;767;Others;no
566;Brussels_Airlines_Airbus_A330_200_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
567;Alaska_Airlines_Boeing_737-900_D_1.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
568;Eva_Airways_Airbus_A330-200_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
569;American_Airlines_Boeing_767-300_0.jpg;jpg;720;720;1.0;3;Boeing;767;Int;no
570;TAM_Airlines_Boeing_767-300ER_0.jpg;jpg;720;720;1.0;3;Boeing;767;Int;no
571;British_Airways_Airbus_A380_new_2.jpg;jpg;720;720;1.0;3;Airbus;A380;Int;no
572;Emirates_Airlines_Airbus_A380_B_1.jpg;jpg;720;960;0.75;3;Airbus;A380;Int;no
573;Alaska_Airlines_Boeing_737-900_D_3.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
574;Air_France_Airbus_A380_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A380;Int;no
575;Air_Canada_Rouge_Airbus_A321_1.jpg;jpg;720;960;0.75;3;Airbus;A321;Int;no
576;Austrian_Airlines_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
577;Qantas_Airways_Airbus_A330-200_C_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
578;Iberia_Airbus_A330-300_V2_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
579;Alitalia_Airlines_Boeing_777-200_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
580;United_Airlines_Boeing_737_MAX_9_1.jpg;jpg;720;539;1.3358070500927643;3;Boeing;737;Int;no
581;LAN_Airlines_Boeing_767-300_3.jpg;jpg;720;960;0.75;3;Boeing;767;Int;no
582;SAS_Airlines_Boeing_737-800_0.jpg;jpg;720;720;1.0;3;Boeing;737;Ext;no
583;Jetstar_Boeing_787-8_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
584;Singapore_Air_Boeing_777-300ER_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
585;American_Airlines_Boeing_757-200_MCE_Intl_new_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757;Int;no
586;Alitalia_Airlines_Airbus_A330_200_3.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal;no
587;Qatar_Airways_Airbus_A350_2.jpg;jpg;720;720;1.0;3;Airbus;A350;Int;no
588;KLM_Boeing_787-900_1.jpg;jpg;720;960;0.75;3;Boeing;787;Int;no
589;United_Airlines_Boeing_767-300_B_0.jpg;jpg;720;960;0.75;3;Boeing;767;Int;no
590;Frontier_Airlines_Airbus_A320_2.jpg;jpg;720;960;0.75;3;Airbus;A320;Int;no
591;Air_New_Zealand_Q300_4.jpg;jpg;720;960;0.75;3;Other;;Ext;no
592;American_Airlines_Boeing_777-200_B_2.jpg;jpg;540;960;0.5625;3;Boeing;777;Int;no
593;AeroMexico_Boeing_737-800_B_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
594;Air_Canada_Rouge_Boeing_767-300ER_new_0.jpg;jpg;720;960;0.75;3;Boeing;767;Int;no
595;Emirates_Airlines_Airbus_A380_3.jpg;jpg;720;960;0.75;3;Airbus;A380;Meal;no
596;Bangkok_Airways_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
597;LAN_Airlines_Boeing_767-300_V2_0.jpg;jpg;720;960;0.75;3;Boeing;767;Int;no
598;TAP_Portugal_Airbus_A340_2.jpg;jpg;720;960;0.75;3;Airbus;A340;Int;no
599;Austrian_Airlines_Airbus_A321_1.jpg;jpg;720;718;1.0027855153203342;3;Airbus;A321;Ext;no
600;Etihad_Airways_Boeing_777-300ER_new_1.jpg;jpg;720;718;1.0027855153203342;3;Boeing;777;Int;no
601;Ethiopian_Airlines_Boeing_777-300ER_0.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
602;TACA_Airlines_Airbus_A321_0.jpg;jpg;720;960;0.75;3;Airbus;A321;Ext_Int;no
603;American_Airlines_Airbus_A321_V3_0.jpg;jpg;720;720;1.0;3;Airbus;A321;Int;no
604;Southwest_Airlines_Boeing_737-700_new_4.jpg;jpg;720;538;1.3382899628252791;3;Boeing;737;Ext_Int;no
605;British_Airways_Airbus_A380_new_3.jpg;jpg;720;720;1.0;3;Airbus;A380;Int;no
606;Qatar_Airways_Airbus_A330-300_3.jpg;jpg;540;960;0.5625;3;Airbus;A330;Int;no
607;United_Airlines_Boeing_757-300_New_4.jpg;jpg;540;960;0.5625;3;Boeing;757;Int;no
608;Air_New_Zealand_Airbus_A320D_0.jpg;jpg;720;720;1.0;3;Airbus;A320;Int;no
609;Garuda_Indonesia_Airbus_A330-200_0.jpg;jpg;636;960;0.6625;3;Airbus;A330;Int;no
610;Lufthansa_Airbus_A380_V3_2.jpg;jpg;720;960;0.75;3;Airbus;A380;Ext;no
611;LAN_Airlines_Boeing_787-900_3.jpg;jpg;720;960;0.75;3;Boeing;787;Int;no
612;Air_France_Airbus_A321_Europe_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
613;Eva_Airways_Boeing_777-300ER_1.jpg;jpg;684;960;0.7125;3;Boeing;777;Ext;no
614;IndiGo_Airbus_A320_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;yes
615;Emirates_Airlines_Airbus_A380_B_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A380;Int;no
616;Air_New_Zealand_Boeing_787-9_4.jpg;jpg;720;720;1.0;3;Boeing;787;Int;no
617;Delta_Airlines_Boeing_767-300ER_C_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
618;Aeroflot_Russian_Airlines_Sukhoi_Superjet_100-95B_0.jpg;jpg;717;960;0.746875;3;Other;;Int;no
619;Swiss_Airlines_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
620;United_Airlines_Boeing_737-800_C_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
621;Lufthansa_Airbus_A340-600_D_0.jpg;jpg;720;960;0.75;3;Airbus;A340;Ext;no
622;Qatar_Airways_Boeing_777-200LR_0.jpg;jpg;720;960;0.75;3;Boeing;777;Meal;no
623;Alitalia_Airlines_Airbus_A330_200_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal;no
624;Japan_Airlines_787-900_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
625;Air_China_Airbus_A330-300_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
626;Etihad_Airways_Boeing_777-300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
627;GOL_Boeing_737-700_0.jpg;jpg;720;960;0.75;3;Boeing;737;Ext_Int;no
628;British_Airways_Boeing_747-400_C_2.jpg;jpg;720;720;1.0;3;Boeing;747;Int;no
629;Volaris_Airlines_Airbus_A319_1.jpg;jpg;653;960;0.6802083333333333;3;Airbus;A319;Ext;no
630;China_Eastern_Boeing_777_300ER_4.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
631;Singapore_Air_Boeing_787-10_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
632;Hainan_Airlines_Airbus_A330-300_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Ext_Int;no
633;Middle_East_Airlines_Airbus_A330-200_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
634;LOT_Polish_Airlines_Boeing_787-8_1.jpg;jpg;720;960;0.75;3;Boeing;787;Int;no
635;Hainan_Airlines_Boeing_787-8_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Ext_Int;no
636;American_Airlines_MD-80_B_new_0.jpg;jpg;720;720;1.0;3;Other;;Int;no
637;Delta_Airlines_Airbus_A350_900_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A350;Int;no
638;South_African_Airways_Airbus_A330-300_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
639;Qantas_Airways_Airbus_A330-300_4.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
640;Royal_Brunei_Airlines_Boeing_787-8_1.jpg;jpg;574;960;0.5979166666666667;3;Boeing;787;Int;no
641;Virgin_Atlantic_Airways_Airbus_A346_2_4.jpg;jpg;720;960;0.75;3;Airbus;A346;Int;no
642;SAS_Airlines_Airbus_A340_4.jpg;jpg;720;960;0.75;3;Airbus;A340;Int;no
643;Royal_Jordanian_Airbus_A319_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int;no
644;Garuda_Indonesia_Boeing_777-300ER_3.jpg;jpg;720;406;1.7733990147783252;3;Boeing;777;Int;no
645;Alaska_Airlines_Canadair_CRJ700_3.jpg;jpg;720;718;1.0027855153203342;3;Other;;Ext;no
646;Delta_Airlines_Boeing_757-200_75S_3.jpg;jpg;540;960;0.5625;3;Boeing;757;Int;no
647;Kenya_Airways_Embraer_E190_3.jpg;jpg;717;960;0.746875;3;Other;;Int;no
648;Air_New_Zealand_Boeing_777-300_V2_2.jpg;jpg;720;960;0.75;3;Boeing;777;Int;yes
649;ANA_Boeing_777-300ER_E_2.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
650;Qantas_Airways_Boeing_789_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;789;Int;no
651;American_Airlines_Airbus_A319_4.jpg;jpg;720;720;1.0;3;Airbus;A319;Int;no
652;Malaysia_Airlines_Airbus_A330-300_V3_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
653;Lufthansa_CRJ-900_1.jpg;jpg;720;960;0.75;3;Other;;Ext;no
654;Saudia_Boeing_787-9_3.jpg;jpg;720;960;0.75;3;Boeing;787;Int;no
655;Avianca_Airbus_A330-200_3.jpg;jpg;720;720;1.0;3;Airbus;A330;Int;no
656;Alaska_Airlines_Canadair_CRJ700_0.jpg;jpg;720;720;1.0;3;Other;;Ext;no
657;Volaris_Airlines_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
658;American_Airlines_Canadair_CRJ900_C_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
659;Delta_Airlines_Boeing_737-900ER_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
660;British_Airways_Airbus_A321_D_3.jpg;jpg;720;960;0.75;3;Airbus;A321;Ext_Int;no
661;United_Airlines_Boeing_767_300_ER_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
662;Condor_Flugdienst_Boeing_767-300ER_V2_3.jpg;jpg;540;960;0.5625;3;Boeing;767;Int;no
663;Swiss_Airlines_Bombardier_CS100_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
664;Jet_Airways_Airbus_A330-300_1.jpg;jpg;640;960;0.6666666666666666;3;Airbus;A330;Int;no
665;SAS_Airlines_Airbus_A321_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A321;Int;no
666;Alitalia_Airlines_Airbus_A320_B_new_2.jpg;jpg;637;960;0.6635416666666667;3;Airbus;A320;Int;no
667;Lufthansa_Airbus_A340-600_C_1.jpg;jpg;720;960;0.75;3;Airbus;A340;Int;no
668;Bangkok_Airways_ATR_72-500_0.jpg;jpg;720;960;0.75;3;Other;;Ext;no
669;Thai_Smile_A320_new_1.jpg;jpg;720;720;1.0;3;Other;;Ext;no
670;Eva_Airways_Airbus_A330-200_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
671;IndiGo_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320;Int;no
672;Lufthansa_Boeing_747_400_V4_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int;no
673;Air_Europa_Airbus_A330-200_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
674;TAM_Airlines_Airbus_A321_4.jpg;jpg;720;720;1.0;3;Airbus;A321;Int;no
675;TAM_Airlines_Airbus_A319_2.jpg;jpg;720;720;1.0;3;Airbus;A319;Int;no
676;Ryanair_Boeing_737-800_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
677;China_Airlines_Boeing_737-800_0.jpg;jpg;720;538;1.3382899628252791;3;Boeing;737;Ext_Int;no
678;Thai_Smile_A320_new_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Meal;no
679;Hawaiian_Airlines_Airbus_A321neo_1.jpg;jpg;720;960;0.75;3;Airbus;A321;Int;no
680;Singapore_Air_Airbus_A330-300_3.jpg;jpg;720;722;0.9972299168975072;3;Airbus;A330;Ext_Int;no
681;Korean_Air_Boeing_747-400_C_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int;no
682;American_Airlines_Canadair_CRJ70_1.jpg;jpg;720;720;1.0;3;Other;;Int;no
683;Asiana_Boeing_777-200_ER_B_1.jpg;jpg;521;960;0.5427083333333333;3;Boeing;777;Ext;no
684;Westjet_Boeing_737-700_0.jpg;jpg;720;960;0.75;3;Boeing;737;Ext;no
685;American_Airlines_777-300_ER_0.jpg;jpg;720;720;1.0;3;Other;;Int;no
686;Qatar_Airways_Boeing_777-300ER_2.jpg;jpg;720;720;1.0;3;Boeing;777;Int;no
687;Oman_Air_Boeing_737-800_new_3.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
688;Air_Canada_Boeing_787-8_3.jpg;jpg;364;960;0.37916666666666665;3;Boeing;787;Int;no
689;China_Eastern_Boeing_777_300ER_2.jpg;jpg;720;960;0.75;3;Boeing;777;Ext;no
690;United_Airlines_Boeing_777-200_6_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777;Int;no
691;American_Airlines_Airbus_A330_300_4.jpg;jpg;720;720;1.0;3;Airbus;A330;Int;no
692;LOT_Polish_Airlines_Boeing_787-8_0.jpg;jpg;720;960;0.75;3;Boeing;787;Int;no
693;China_Airlines_Boeing_747-400_B_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;747;Int;no
694;Air_Canada_Boeing_777-200LR_77L_v3_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
695;Malaysia_Airlines_Boeing_737-800-ML_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Ext_Int;no
696;Japan_Airlines_Boeing_767-300_ER_V3_0.jpg;jpg;720;960;0.75;3;Boeing;767;Int;no
697;Air_France_Airbus_A330-200_International_Long_Haul_0.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
698;United_Airlines_Boeing_787-900_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
699;Iberia_Canadair_CRJ200_4.jpg;jpg;717;960;0.746875;3;Other;;Ext;no
700;Saudia_Boeing_787-9_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
701;Dragonair_Airlines_Airbus_A330-300_B_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
702;Iberia_Canadair_CRJ1000_3.jpg;jpg;540;960;0.5625;3;Other;;Ext;no
703;LOT_Polish_Airlines_Boeing_737-400_3.jpg;jpg;640;960;0.6666666666666666;3;Boeing;737;Ext;no
704;Qatar_Airways_Airbus_A330-200_C_1.jpg;jpg;540;960;0.5625;3;Airbus;A330;Meal;no
705;Korean_Air_Boeing_737-900_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;737;Ext;no
706;Jetblue_Airways_Airbus_A321_transcon_3.jpg;jpg;720;720;1.0;3;Airbus;A321;Meal;no
707;Avianca_Airbus_A319-100_0.jpg;jpg;720;960;0.75;3;Airbus;A319;Int;no
708;Cathay_Pacific_Airways_Boeing_777-300_B_4.jpg;jpg;720;960;0.75;3;Boeing;777;Meal;no
709;Volaris_Airlines_Airbus_A319_0.jpg;jpg;540;960;0.5625;3;Airbus;A319;Ext_Int;no
710;Austrian_Airlines_Q400_4.jpg;jpg;720;960;0.75;3;Other;;Int;no
711;JetBlue_Airways_Embraer_190_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
712;China_Southern_Airbus_A320_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
713;Alitalia_Airlines_Airbus_A320_4.jpg;jpg;720;722;0.9972299168975072;3;Airbus;A320;Meal;no
714;Virgin_Australia_Boeing_737-800_Business_0.jpg;jpg;720;720;1.0;3;Boeing;737;Meal;no
715;KLM_Boeing_747-400_combi_B_0.jpg;jpg;720;960;0.75;3;Boeing;747;Int;no
716;Lufthansa_Airbus_A320neo_0.jpg;jpg;720;960;0.75;3;Airbus;A320;Int;no
717;United_Airlines_Q200_4.jpg;jpg;601;960;0.6260416666666667;3;Other;;Ext;no
718;Saudia_Boeing_777-200_V2_0.jpg;jpg;720;720;1.0;3;Boeing;777;Int;no
719;TAP_Portugal_Airbus_A330_V1_0.jpg;jpg;720;407;1.769041769041769;3;Airbus;A330;Int;no
720;Virgin_Atlantic_Airways_B747-400_LGW-1_4.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
721;Air_Europa_Boeing_737-800_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
722;Saudia_Airbus_A320_0.jpg;jpg;720;720;1.0;3;Airbus;A320;Int;no
723;Virgin_Atlantic_Airways_B787-900_3.jpg;jpg;720;960;0.75;3;Other;;Int;no
724;Avianca_Airbus_A319-100_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int;no
725;Singapore_Air_Airbus_A350-900_2.jpg;jpg;720;960;0.75;3;Airbus;A350;Int;no
726;Finnair_Airbus_A320_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
727;LAN_Airlines_Airbus_A320_V2_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
728;United_Airlines_Embraer_EMB-170_4.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
729;Wizz_Air_Airbus_A320_0.jpg;jpg;720;960;0.75;3;Airbus;A320;Int;no
730;Asiana_Boeing_777-200_ER_D_0.jpg;jpg;720;538;1.3382899628252791;3;Boeing;777;Int;no
731;Swiss_Airlines_Embraer_190_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
732;Etihad_Airways_Airbus_A330-300_3.jpg;jpg;636;960;0.6625;3;Airbus;A330;Int;no
733;Iberia_Airbus_A340-600_V1_1.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A340;Int;no
734;Lufthansa_Airbus_A380_V3_4.jpg;jpg;540;960;0.5625;3;Airbus;A380;Int;no
735;United_Airlines_Canadair_CRJ700_D_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
736;British_Airways_Airbus_A318_2.jpg;jpg;720;720;1.0;3;Airbus;A318;Int;no
737;Emirates_Airlines_Airbus_A380_Two_Class_1.jpg;jpg;720;960;0.75;3;Airbus;A380;Int;no
738;TAM_Airlines_Airbus_A320_B_2.jpg;jpg;540;960;0.5625;3;Airbus;A320;Int;no
739;Delta_Airlines_Airbus_A330_200_3L2_new_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
740;United_Airlines_Embraer_ERJ-145_B_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Ext;no
741;Japan_Airlines_787-800_B_1.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
742;Germanwings_Airbus_A320_2.jpg;jpg;720;720;1.0;3;Airbus;A320;Int;no
743;Asiana_Boeing_777-200_ER_D_4.jpg;jpg;640;960;0.6666666666666666;3;Boeing;777;Int;no
744;American_Airlines_MD-80_B_new_1.jpg;jpg;720;720;1.0;3;Other;;Int;no
745;JetBlue_Airways_Embraer_190_3.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
746;Delta_Airlines_Airbus_A320_4.jpg;jpg;720;720;1.0;3;Airbus;A320;Int;no
747;United_Airlines_Boeing_777-200_3_New_1.jpg;jpg;720;960;0.75;3;Boeing;777;Int;no
748;Spirit_Airlines_Airbus_A319_B_0.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A319;Int;no
749;Air_Canada_Rouge_A319_Premium_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
750;Thai_Airways_Airbus_A330-300_V2_2.jpg;jpg;720;960;0.75;3;Airbus;A330;Meal;no
751;Finnair_Airbus_A350-900_4.jpg;jpg;720;960;0.75;3;Airbus;A350;Ext;no
752;Dragonair_Airlines_Airbus_A321-200_0.jpg;jpg;720;960;0.75;3;Airbus;A321;Int;no
753;Delta_Airlines_Boeing_757-300_75Y_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;757;Int;no
754;Japan_Airlines_Boeing_767-300_ER_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;767;Int;no
755;Singapore_Air_Boeing_777-300_B_4.jpg;jpg;720;960;0.75;3;Boeing;777;Meal;no
756;SAS_Airlines_Airbus_A320_0.jpg;jpg;720;720;1.0;3;Airbus;A320;Ext_Int;no
757;Jetblue_Airways_Airbus_A321_transcon_1.jpg;jpg;720;960;0.75;3;Airbus;A321;Int;no
758;Etihad_Airways_Airbus_A320_2.jpg;jpg;720;612;1.1764705882352942;3;Airbus;A320;Ext_Int;no
759;Germanwings_CRJ-900_2.jpg;jpg;640;960;0.6666666666666666;3;Other;;Ext_Int;no
760;Air_Europa_Airbus_A330-200_3.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
761;Copa_Airlines_Boeing_737-800_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
762;UTair_Aviation_Boeing_737-500A_0.jpg;jpg;1425;425;3.3529411764705883;3;Boeing;737;Others;no
763;United_Airlines_Canadair_CRJ700_D_0.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
764;Alaska_Airlines_Boeing_737-900_D_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
765;Lufthansa_Boeing_747_8_V3_3.jpg;jpg;720;960;0.75;3;Boeing;747;Int;no
766;Lufthansa_Airbus_A319-100_NEK_0.jpg;jpg;720;960;0.75;3;Airbus;A319;Ext_Int;no
767;Delta_Airlines_Boeing_767-300ER_76L_new_3.jpg;jpg;720;720;1.0;3;Boeing;767;Int;no
768;Delta_Airlines_Airbus_A350_900_2.jpg;jpg;720;959;0.7507820646506778;3;Airbus;A350;Int;no
769;SAS_Airlines_Canadair_CRJ900_4.jpg;jpg;720;960;0.75;3;Other;;Ext;no
770;Westjet_Boeing_737-800_1.jpg;jpg;720;960;0.75;3;Boeing;737;Others;no
771;United_Airlines_Bombardier_Q300_0.jpg;jpg;720;720;1.0;3;Other;;Int;no
772;Qatar_Airways_Boeing_777-300ER_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
773;Asiana_Boeing_767-300_0.jpg;jpg;640;960;0.6666666666666666;3;Boeing;767;Int;no
774;Lufthansa_Airbus_A380_V3_1.jpg;jpg;720;960;0.75;3;Airbus;A380;Meal;no
775;Air_Canada_Canadair_CRJ_705_4.jpg;jpg;640;960;0.6666666666666666;3;Other;;Ext;no
776;ANA_Boeing_767-300ER_A_1.jpg;jpg;717;960;0.746875;3;Boeing;767;Int;no
777;Spirit_Airlines_Airbus_A320_V2_4.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A320;Int;no
778;American_Airlines_Airbus_A320_3.jpg;jpg;720;720;1.0;3;Airbus;A320;Int;no
779;ANA_Boeing_767-300ER_B_3.jpg;jpg;720;506;1.4229249011857708;3;Boeing;767;Others;no
780;Eurowings_Airbus_A320-200_0.jpg;jpg;720;405;1.7777777777777777;3;Airbus;A320;Int;no
781;Ethiopian_Airlines_Boeing_737-800W_0.jpg;jpg;720;720;1.0;3;Boeing;737;Int;no
782;Saudia_Airbus_A330-300_V2_1.jpg;jpg;720;960;0.75;3;Airbus;A330;Int;no
783;Malaysia_Airlines_Boeing_737-800-ML_1.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
784;British_Airways_Boeing_777-200B_2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;777;Int;no
785;Air_France_Boeing_787-9_0.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
786;Virgin_Atlantic_Airways_B747-400_LGW-1_0.jpg;jpg;720;960;0.75;3;Other;;Int;no
787;Air_Canada_Beech_1900D_4.jpg;jpg;720;960;0.75;3;Other;;Int;no
788;American_Airlines_Canadair_CRJ900_C_3.jpg;jpg;720;960;0.75;3;Other;;Int;no
789;American_Airlines_Airbus_A319_3.jpg;jpg;720;720;1.0;3;Airbus;A319;Int;no
790;Copa_Airlines_Embraer_190_AR_A_4.jpg;jpg;720;960;0.75;3;Other;;Ext;no
791;Delta_Airlines_Boeing_737-900ER_2.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
792;Turkish_Airlines_Boeing_737-800_B_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;737;Int;no
793;British_Airways_Airbus_A318_4.jpg;jpg;631;960;0.6572916666666667;3;Airbus;A318;Int;no
794;Air_France_Airbus_A318_A_4.jpg;jpg;639;960;0.665625;3;Airbus;A318;Int;no
795;EL_AL_Boeing_787-9_1.jpg;jpg;720;960;0.75;3;Boeing;787;Int;no
796;United_Airlines_Boeing_737-800_C_0.jpg;jpg;720;960;0.75;3;Boeing;737;Int;no
797;Thomson_Airways_Boeing_757-200_0.jpg;jpg;720;960;0.75;3;Boeing;757;Ext_Int;no
798;Etihad_Airways_Boeing_787_900_V2_1.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
799;Air_Canada_Embraer_190_3.jpg;jpg;720;720;1.0;3;Other;;Int;no
800;Saudia_Airbus_A330-300_V2_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Ext_Int;no
801;TAP_Portugal_Airbus_A330_V3_2.jpg;jpg;720;540;1.3333333333333333;3;Airbus;A330;Int;no
802;LOT_Polish_Airlines_Embraer_ERJ-195_1.jpg;jpg;720;960;0.75;3;Other;;Int;no
803;Flybe_Embraer_195_2.jpg;jpg;720;540;1.3333333333333333;3;Other;;Int;no
804;Royal_Brunei_Airlines_Boeing_787-8_4.jpg;jpg;720;540;1.3333333333333333;3;Boeing;787;Int;no
